,ItemLink,Price,Name,Image,Condition,Brand,Display Max. Resolution,Model,Rear Camera Resolution,MPN,Front Camera Resolution,Screen Size,Height,Internet Connectivity,Width,Storage Capacity,Depth,Type,Weight,UPC,Battery Technology,Display Size,Battery Run Time,Operating System,Input Method,Supported File Types,Platform,Exterior Color,Special Features,Processor Manufacturer,Display Tech,Color,Wireless capabilities,Country/Region of Manufacture,Features,Expansion Ports,Data Link Protocol,PC Interface,RAM,Processor Speed,Hardware Connectivity,Battery Standby,Processor,Product Line,Resolution,Seller Notes,Carrier,EAN,Bundled Items,Max. Resolution,Max Screen Resolution,Hard Drive,Size Type,Wireless Type,Average Battery Life (in hours),Screen Resolution,Style,Bundle Listing,Expandability,Product Information,Processor Type,Interface,Contract,GTIN,ISBN,Delivery Time,Key Word,Networking Type,Audio Output,Installed RAM,Battery,CPU,camera,GPU,ROM  Flash,Warranty,Manufacturer Part Number,Touch Screen Technology,Manufacturer Part number,Audio Input,Release Date,Cosmetic condition,No accessories,Internal Memory,Monitor Screen Size,Manufacturer warranty,Band,Hard Drive Capacity,Extend Port,Camera,Processor Manufacture,Touch Screen Type,Processor Main Frequency,Cell Capacity,Colour,Other Part Numbers,Camera Resolution,RAM Technology,battery type,Wi-Fi,Bundled item,Security Features,Installed Cache Memory,Charger,Charger and cable,Screen type,Marque,Numéro de pièce fabricant,OS,Screen,Screen resolution,Size,Not Included,Capacity,Battery type,Input voltage,Output voltage,Output current,Shipping Time,Manufacturer Warranty,Warranty - Parts,Warranty - Labor,colo,Front Camera Megapixels,Rear Camera Megapixels,Functional Digitizer,Memory Size,Max Supported RAM,Graphic Processor,Wireless Protocol,Touch panel,Publisher,Binding,Dimensions,OperatingSystem,PartNumber,ProductGroup,BRAND,AC adapter,Additional Features,Battery Capacity,Core,External Memory,WIFI,Chipest,Extended memory,Product Size,Front Camera,Rear Camera,Screen Type,Memory Card Type,Lock Status,3G network,4G,File format,Support,Battery / Run Time (up to),Battery Type,Graphics Chipset,Material of back cover,Max. Video Resolution,Battery Capacity(mAh),Extend Card,Processor Number,Samsung,3G,Battery capacity (mAh),Front camera,Back camera,External storage,WIFi,Bands,Bettry Type,External Storage,Country of Manufacture,Network,Dimension / Weigt,Supported Languages,Shipping Carrier,Display,Supported Video format,Graphics Processing Type,Memory,Display Color Support,ROM,Camera type,CPU Brand,Connectivity,SD Card Slot,Supported File Formats,Languages,Front Camera Pixels,Material,Earphone Port,Back Camera,pid,Original Box,Cosmetic Condition,Digital storage capacity,Offer type,Item unbranded and not associated with,Storage,JAPAN ONLY METAL MAGAZINE,Fast Fulfillment,Language,Language2,Note,Storage Controller Type,Item Condition,Touch Screen Function,Storage Type,Keyboard Type,Serial Number,Colours Available,Modem Type,Analog Modulation Protocol,Bus Speed,Maximum Resolution,Accessories Included Electronics Product,Input Type,Item Type Electronics,Wired Connectivity,Software Included,Product Color,Output Type,Product Depth,Features Electronic Display,Product Height,Wireless Standard,Product Weight,Wireless Technology,Targeted Audience,Features Audio Product,Product Width,Battery Charge Life,Warranty Description,Original box,System,NumberOfItems,Installed Video Memory,Bluetooth,Touchscreen,Model Number,Charging Time (h),Headphones,Manufacturer,AC Adapter,Mpn,Item Weight,Shipping Weight,Product Dimensions,Rear Webcam Resolution,Computer Memory Type,Power Source,Wifi,Sim Card,Generation,Dimensions of glass,Dimensions of Projection Base,SKU,Keyboard,Battery Life,Rating,SIM Card,Audio,Cameras,Resolution (pixels),Lister,Category,Plug,Plug Adaptor,test,Custom3,Number of Cores,Max Resolution,PID
2914,http://www.ebay.com/itm/Apple-iPad-3rd-Generation-32GB-Cellular-UNLOCKED-9-7in-Black-MD367LL-A/132328164162?epid=109337983&hash=item1ecf5f8b42%3Ag%3A4RoAAOSwEIhZe%7ED1,$149.00,"Apple iPad 3rd Generation 32GB, Cellular (UNLOCKED), 9.7in - Black MD367LL/A",https://i.ebayimg.com/images/g/4RoAAOSwEIhZe~D1/s-l300.jpg,Used,Apple,,Wi-Fi + Cellular,5 Megapixel,MD367LL/A,0.3 Megapixel,9.7in.,0.37in (0.94cm),Wi-Fi + Cellular,9.5in (24.12cm),32GB,7.31in (18.57cm),Tablet,1.46lb. (0.662kg),0885909540907,Rechargeable Lithium-Polymer,9.7in (24.64cm),UP to 10hr.,iOS,Touch-Screen,"AAC, AAC-LC, AAX, AAX Plus (AAX+), AIFF, AVI, Apple Lossless, Audible Enhanced Audio, Audible Format 2, Audible Format 3, Audible Format 4, DOC, DOCX, GIF, H.264, HE-AAC, HTM, HTML, JPG, Key, M4V, MOV, MP3, MP3 VBR, MP4, MPEG-4, Numbers, PDF, PPT, PPTX, Pages, Protected AAC, RTF, TIFF, TXT, VCF, WAV, XLS, XLSX","Mac, PC",Black,"Built-In Front Camera, Built-In Rear Camera, GPS, HD, Retina Display, Speakerphone",Apple,Retina Display,,"Bluetooth 4.0, Built-in Wireless, WLAN 802.11a, WLAN 802.11b, WLAN 802.11g, WLAN 802.11n",,,,LTE,"Micro-USB, Wi-Fi",512MB,,"Micro-USB, Wi-Fi",,Dual Core,iPad 3rd Generation,2048 x 1536,,AT&T,,,,,,,,,,,,,"Sharper, smarter, and better, the Bluetooth-enabled 3rd Generation Apple iPad is nothing short of a technological breakthrough. The Retina display of The new iPad, with 2048-by-1536 resolution (that’s four times the number of pixels in iPad 2 and a million more than an 1080P HDTV) and 44 percent greater color saturation, yields amazingly detailed and sharp images. Featuring a 5 MP iSight camera with a backside illumination sensor, this Apple iPad will delight you with its exceptionally rich photos and the ability to take 1080p HD videos. The Ultrafast 4G LTE wireless technology in the Apple iPad 3rd Generation lets you browse the web at blazing speeds. The built-in Apple A5X chip with quad-core graphics powers the 3.1 million pixels contained in the 9.7-inch display and generates an unfaltering response for all sorts of operations on this Apple iPad. Your voice will be its command - the Dictation feature in the 3rd Generation Apple iPad types as you speak, be it e-mails or status updates on social networking sites. What’s more, the AirPlay feature in The new iPad lets you wirelessly stream your favorite stuff to your speakers or an HDTV.",Apple A5X,,,,,,,"4G, Bluetooth","Headphones, Speaker(s)",512MB,,,,,,,,Multi-Touch,,"30-Pin dock connector, Microphone",3/15/2012,,,,,,,,,,,,,,,,,DDR2 SDRAM,,,,,1024 KB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1280 x 720,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35MB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2915,http://www.ebay.com/itm/Amazon-Fire-HD-6-Kids-Edition-4th-Generation-16GB-Wi-Fi-6in-Pink/132328169330?hash=item1ecf5f9f72%3Ag%3AgLMAAOSwHb9ZcQEm,$99.99,"Amazon Fire HD 6 Kids Edition (4th Generation) 16GB, Wi-Fi, 6in - Pink",https://i.ebayimg.com/images/g/gLMAAOSwHb9ZcQEm/s-l300.jpg,New,Amazon,,,,Does Not Apply,,"6""",,Wi-Fi,,16GB,,Tablet,,848719057188,,,,,,,,,,,,Pink,,,,,,,,,,,,fire hd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2916,http://www.ebay.com/itm/Barnes-Noble-Nook-HD-16GB-Wi-Fi-9in-Slate-Tablet-BNTV600-TESTED/132328413365?epid=129139443&hash=item1ecf6358b5%3Ag%3AFfsAAOSwfRdZF2A7,$48.99,"Barnes & Noble Nook HD+ 16GB, Wi-Fi, 9in - Slate Tablet BNTV600 **TESTED**",https://i.ebayimg.com/images/g/FfsAAOSwfRdZF2A7/s-l300.jpg,Used,Barnes & Noble,,HD+,,BNTV600-16GB-CPO,,9in.,9.45in (24cm),Wi-Fi,6.4in (16.26cm),16GB,0.45in (1.14cm),Tablet,1.13lb. (0.51kg),0878587002430,Lithium ion,9in (22.86cm),UP to 10hr.,Android,Touchpad,"3GP, AAC, AMR, AVI, BMP, CBZ, CSV, DOC, DOCX, DRP, EML, FLAC, FOLIO, GIF, JPEG, LOG, M4A, MP3, MP4, OFIP, OGG, PDF, PNG, PPS, PPSX, PPT, PPTX, RTF, TXT, WAV, WebM, XLS, XLSX, ZIP, ePIB, ePub",,Slate,HD,ARM,LCD,Gray,,,,HDMI,,Micro-USB,1GB,1.5GHz,Micro-USB,,Dual Core,Nook,1920 x 1200,Very good condition,Not Applicable,,Case/Cover,,,,,,,,,,"microSD, microSDHC","Take your favorite reading material with you when you use the Barnes & Noble NOOK HD+. This eReader weighs only 1.13 pounds so you can place it in a purse, carry-on bag, or other case while you're on the go. The 1080p screen covers most of the front side of these tablets, which contributes to an all-immersive experience when you want to watch a movie or check out the latest news headlines.The 9-inch HD screen makes for a comfortable reading experience. Barnes & Noble developed this Nook HD with a Multi-Touch display that boasts a 1920 x 1200-pixel resolution. This advanced specification means that both pictures and text are clear to the eyes as you power on the Nook tablet with the button found on the top right-hand corner. The 16GB hard drive means that you have plenty of space to store books and magazines. It is also expandable, with a microSD slot and HDMI expansion ports. Move compatible files between your Barnes & Noble tablet and any other device so that you can always have an SD card with every critical piece of data when necessary. You will also be able to use the unit's 3.5-millimeter input jack for your headphones with the BNTV600 model. Whether you use headphones or run sounds through the integrated speakers, this Nook Color has all of your audio needs covered.Multitasking with this lightweight tablet is a breeze since it is powered by the 1.5 GHz OMAP4470 dual-core processor. It uses an Android operating system so that you have access to many apps that can be kept right in the built-in storage. After the OS requirements, users have about 13GB worth of memory for almost any data, including movies, books, and audio files.Keeping several programs running on your Nook HD tablet is easy because these accessories come with 1GB of RAM. Access Google through the integrated browser, open up your book, and the Ice Cream Sandwich operating system software will still run at top speed. If you have a pile of magazines at home, upgrade to paperless types with the Nook Scrapbook feature that is standard on each unit. It allows you to save all of your favorite magazines and catalog pages so that you can view them at your leisure. Enjoy a 10-hour battery life with this electronic accessory because it comes with a lithium-ion power source within the back housing. Plug in your charger to any electrical outlet and the Nook takes only a few hours to completely fill its reserves. You can even check e-mails, surf the web, use popular apps, and much more because this slate-colored eReader supports Wi-Fi connectivity. Pull up a video on a favorite app by simply touching the sensitive screen. The content pours onto the 256 PPI display with little lag time. Shopping, reading, and playing games on your Nook HD is so easy with all of the available memory within this slate-colored unit.",Dual Core,,,,,,,,Speaker(s),1GB,,,,,,,,Multi-Touch,,Line In (3.5mm),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2917,http://www.ebay.com/itm/Apple-iPad-1st-Generation-64GB-Wi-Fi-9-7in-Black-MB294LL-A/132329012727?epid=108706884&hash=item1ecf6c7df7%3Ag%3A02MAAOSwc-tY49-k,$67.99,"Apple iPad 1st Generation 64GB, Wi-Fi, 9.7in - Black (MB294LL/A) ",https://i.ebayimg.com/images/g/02MAAOSwc-tY49-k/s-l300.jpg,Used,Apple,,Wi-Fi,,MB294LL/A,,9.7in.,0.5in (1.34cm),Wi-Fi,9.56in (24.28cm),64GB,7.47in (18.97cm),Tablet,1.5lb. (0.68kg),0885909195862,Rechargeable Lithium-Polymer,9.7in (24.64cm),UP to 10hr.,iOS,Touch-Screen,"AAC, AAC-LC, AIFF, AVI, Apple Lossless, Audible Format 2, Audible Format 3, Audible Format 4, DOC, DOCX, GIF, H.264, HE-AAC, HTM, HTML, JPG, Key, M4V, MOV, MP3, MP3 VBR, MP4, MPEG-4, Numbers, PDF, PPT, PPTX, Pages, Protected AAC, RTF, TIFF, TXT, VCF, WAV, XLS, XLSX","Mac, PC",Black,"Backlight, Bluetooth, Built-In Front Camera, Built-In Rear Camera, Retina Display, Touch Screen, Web Browser",Apple,LED,,"Bluetooth, Built-in Wireless, WLAN 802.11a, WLAN 802.11b, WLAN 802.11g, WLAN 802.11n",,,"Dock connector port, USB",,"Micro-USB, Wi-Fi",1GB,,"Micro-USB, Wi-Fi",,Single Core,iPad 1st Generation,1024 x 768,The iPad is in very good condition. Please read the full description.,Not Applicable,,,,,,,,,,,,,"The Apple iPad 1st Generation is a light tablet with a large 9.7-inch screen enabling easy viewing. Equipped with 64 GB of storage capacity, in addition to support for Wi-Fi a, b, g, and n, the Apple iPad is perfect for work on the go, as well as enjoying leisure time. The multi-touch screen is extremely accurate and responsive, enabling easy use of the on-screen keyboard and touch navigation. It includes support for Bluetooth 2.1 plus EDR to support the connection of compatible devices and peripherals, such as external keyboards. The internal lithium polymer battery will last up to 10 hours, and a 10-watt power adapter is included for easy charging.",Apple A4,,,,,,,"Bluetooth, Integrated Wireless LAN","Sound card, Speaker(s)",1GB,,,,,,,,Multi-Touch,,Microphone,4/3/2010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2918,http://www.ebay.com/itm/Apple-iPad-3-64GB-Wi-Fi-4G-Verizon-9-7in-White-Bundle-Case-Screen-Protector/132329084607?epid=1903757951&hash=item1ecf6d96bf%3Ag%3AoooAAOSwPyBZup0t,$250.00,"Apple iPad 3 64GB, Wi-Fi + 4G(Verizon)9.7in-White  Bundle Case  Screen Protector",https://i.ebayimg.com/images/g/oooAAOSwPyBZup0t/s-l300.jpg,Used,Apple,,,,MD365LL/A,,9.7in (24.64 cm),,Wi-Fi + 4G Cellular,,64GB,,Tablet,,,,,,iOS,,,,,,,,White,,,,,,,,,,,,iPad 3rd Generation,,,Verizon,,,,,,,,,,,,,,,,Without Contract,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2919,http://www.ebay.com/itm/Craig-CMP793-BUN-9-8GB-Quad-Core-Android-Tablet-FAST-FREE-SHIPPING/132329243894?epid=1862279638&hash=item1ecf7004f6%3Ag%3ACC4AAOSweD5Zusgw,$99.99,"Craig CMP793 - BUN 9"" 8GB Quad Core Android Tablet | ***FAST FREE SHIPPING***",https://i.ebayimg.com/images/g/CC4AAOSweD5Zusgw/s-l300.jpg,New,Craig Electronics,,,,CMP793 - BUN,,,,,,,,,,731398637935,,,,,,,,,,,,,,,,,,,,,,,,,,,,0731398637935,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2920,http://www.ebay.com/itm/Dell-XPS-10-64GB-10-1-Windows-8-RT-Black-with-Kensington-keyfolio-pro-2/132329699302?epid=129805908&hash=item1ecf76f7e6%3Ag%3A6GoAAOSw6ntZimmy,$125.00,"Dell XPS 10 64GB 10.1"" Windows 8 RT Black  with Kensington keyfolio pro 2 ",https://i.ebayimg.com/images/g/6GoAAOSw6ntZimmy/s-l300.jpg,Used,Dell,,10,5 Megapixel,XPS10-3636BLK,,10.1in.,6.98in (17.73cm),Wi-Fi,10.8in (27.43cm),64GB,0.57in (1.45cm),Tablet,1.4lb. (0.63kg),"0884116108108, 0884116108115",,10.1in (25.65cm),,Windows 8,,,,Black,"Built-In Front Camera, Built-In Rear Camera",Qualcomm,,Black,,,"Built-In Front Camera, Built-In Rear Camera, Color Screen, File Browsing, Media Player, Touch Screen, Web Browser",Micro USB,,"Micro-USB, Wi-Fi",2GB,1.5GHz,"Micro-USB, Wi-Fi",,Dual Core,XPS,1366 x 768,,Not Applicable,,,,,,,,,,,,"microSD, microSDHC","Enjoy streaming videos, watching movies and a host of other activities on-the-go with the Dell 10 Wi-Fi tablet PC. Sporting a 10.1-inch HD capacitive multi-touch display with a resolution of 1366x768 pixels, this Dell XPS tablet not only delivers remarkably clear visual output but also assists in quick navigation. Moreover, being powered by a 1.5 GHz Qualcomm Snapdragon S4 DC processor, this black Wi-Fi tablet PC facilitates high- speed data processing. Seamlessly browse through the Web; check mails and stay connected with your friends when on a hotspot as this 64 GB Dell XPS tablet supports dual-band 802.11a/b/g/n Wi-Fi and Bluetooth 4.0 connectivity. Capture memorable moments with your loved ones as the Dell 10 tablet is equipped with a 5 MP rear facing autofocus camera. Whatâ€™s more, with its 2 MP front webcam, this Dell XPS tablet enables you to engage in face-to-face video chat with your friends and colleagues.",,,Not Applicable,,,,,,,2 ChannelGB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2921,http://www.ebay.com/itm/Amazon-Fire-HD-7-4th-Generation-8GB-Wi-Fi-7in-Cobalt/132330168844?hash=item1ecf7e220c%3Ag%3AGaEAAOSw5ShZu9rX,$45.00,"Amazon Fire HD 7 (4th Generation) 8GB, Wi-Fi, 7in - Cobalt",https://i.ebayimg.com/images/g/GaEAAOSw5ShZu9rX/s-l300.jpg,Used,Amazon,,,,,,6in.,,Wi-Fi,,8GB,,Tablet,,,,,,,,,,,,,,Black,,,,,,,,,,,,fire hd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2922,http://www.ebay.com/itm/Samsung-Galaxy-SM-T713NZKEXAR-Tab-S2-8-0-32GB-Black/132330526569?epid=217443209&hash=item1ecf839769%3Ag%3Ah2cAAOSwa9NZu8Hl,$279.99,"Samsung Galaxy SM-T713NZKEXAR Tab S2 8.0, 32GB, Black",https://i.ebayimg.com/images/g/h2cAAOSwa9NZu8Hl/s-l300.jpg,New other (see details),Samsung,,SM-T810N,8 Megapixel,SM-T810NZKEXAR,2 Channel.1 Megapixel,9.7in.,9.34in (23.72cm),Wi-Fi,6.65in (16.89cm),32GB,0.22in (0.56cm),Tablet,0.85lb. (0.38kg),0887276069852,Lithium ion,9.7in (24.64cm),,Android,,,Android,Black,"Bluetooth, Built-In Front Camera, Built-In Rear Camera",,,Black,,,,USB 2.0,,"Micro-USB, Wi-Fi",3GB,,"Micro-USB, Wi-Fi",,Octa Core,Galaxy Tab S2,2048 x 1536,New Opened Box,Not Applicable,0887276069852,,,,,,,,,,,microSD,"9.7 Galaxy Tab S2 Tablet Keeps You Connected On the Go Built for ultra-fast performance, the thin and lightweight Samsung Galaxy Tab S2 goes anywhere you go. Photos, movies and documents pop on a crisp, clear Super AMOLED display. Expandable memory lets you enjoy more of your favorite content. And connecting and sharing between all your Samsung devices is easier than ever. Welcome to life with the re-imagined Samsung Galaxy Tab S2.",,,,,,,,,"Headphones, Speaker(s)",3GB,,,,,,,,,,Microphone,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2923,http://www.ebay.com/itm/RCA-RCT6973W43-Voyager-III-RCA-7-16GB-Tablet-Android-Dual-Camera/132311570400?epid=871111714&hash=item1ece6257e0%3Ag%3AicAAAOSwpONZV%7EnZ,$44.99,"RCA RCT6973W43 Voyager III RCA 7"" 16GB Tablet Android Dual Camera ",https://i.ebayimg.com/images/g/icAAAOSwpONZV~nZ/s-l300.jpg,New other (see details),RCA,,,,RCT6973W43,,"7""",,,,16GB,,Tablet,,062118697305,,,,"Android 6.0, Marshmallow",Camera,,Android,,,,,Black,,,,,,,1GB,1.30GHz,,,Quad Core,Voyager,1024 x 600,"BRAND NEW OPENED BOX. Never used, contents sealed.",,,,,,,,,,,,,,,,Camera,,,,,,,,,,,,,,,,,,RCA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2924,http://www.ebay.com/itm/RCA-Viking-Pro-10-1-2-in-1-Tablet-32GB-Quad-Core-Android-6-0-Silver/132316157552?epid=219508615&hash=item1ecea85670%3Ag%3AAfoAAOSwjoFZq0F2,$79.99,"RCA Viking Pro 10.1"" 2-in-1 Tablet 32GB Quad Core Android 6.0 Silver",https://i.ebayimg.com/images/g/AfoAAOSwjoFZq0F2/s-l300.jpg,Seller refurbished,RCA,,Viking Pro 10,,RCT6K03W13H1,,10.1in.,10.2 Channelin (25.91cm),Wi-Fi,6.5in (16.51cm),32GB,0.39in (0.99cm),Tablet,2 Channel.29lb (1.03kg),0062118630319,,,,Android,,,,,,,,Charcoal,,,,,,"Micro-USB, Wi-Fi",1GB,,"Micro-USB, Wi-Fi",,Quad Core,Viking Pro,1280 x 800,SHOWS SIGNS OF USE. All standard accessories included. Item works perfectly.The product may be re-packaged...,Not Applicable,,,,,,,,,,,,,"The RCA Viking Pro is a useful device driven by a robust 1.3 GHz processor and running on Android platform. The tablet is equipped with 32 GB memory storage. It also features a convenient 10.1-inch display that provides clear visuals. This RCA tablet supports Wi-Fi connectivity and lets its users wirelessly surf the Web, check e-mails, or stream videos. Furthermore, the RCA device has a built-in camera. Its weight is 3.1 lbs. The product is available in grey.",,,,,,,,,,1GB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2925,http://www.ebay.com/itm/InFocus-Q-Tablet-INP-120Q-10-1-Touchscreen-Windows-8-1-2GB-RAM-399-New/132330780309?hash=item1ecf877695%3Ag%3AcBMAAOSwFPRZvJ6g,$159.99,"InFocus Q Tablet INP-120Q 10.1"" Touchscreen Windows 8.1, 2GB RAM $399 New",https://i.ebayimg.com/images/g/cBMAAOSwFPRZvJ6g/s-l300.jpg,New other (see details),InFocus,,,,Does not apply,,,,,,,,,,Does not apply,,,,,,,,,,,,,,,,,,,,,,,,,,Brand-new in open box.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
