,ItemLink,Price,Name,Image,Condition,Brand,Features,MPN,Processor Speed,Product Line,Resolution,Screen Size,Processor,Storage Capacity,RAM,Color,Type,Internet Connectivity,Exterior Color,UPC,Seller Notes,Processor Manufacturer,Hardware Connectivity,Rear Camera Resolution,Installed RAM,Expandability,Carrier,Expansion Ports,PC Interface,Height,Width,Depth,Weight,Battery Run Time,Product Information,Special Features,Model,Display Size,Operating System,Platform,Input Method,Bundle Listing,Contract,Display Tech,Touch Screen Technology,Front Camera Resolution,Wireless capabilities,Audio Input,Audio Output,Battery Technology,Supported File Types,Release Date,Processor Type,Max. Video Resolution,Networking Type,Country/Region of Manufacture,Bundled Items,Max Supported RAM,Interface,Hard Drive Capacity,Data Link Protocol,Plug,Plug Adaptor,EAN,Graphic Processor,RAM Technology,Cosmetic condition,Connectivity,test,Custom3,ROM,Number of Cores,Max Resolution,PID,Manufacturer,Resolution (pixels),No accessories,Memory,Size,ISBN,Colour,Display Color Support,Storage Controller Type,Installed Cache Memory,Installed Video Memory,Original box,Charger and cable,Compatible Model,Compatible Brand,ScreenSize,Model Number,Included,Headphones,Item shape,Alexa Enabled,Camera,Battery Life,Material,Manufacturer Part Number,Processor Number,Graphics
429,http://www.ebay.com/itm/Fire-Tablet-7-Display-Wi-Fi-8-GB-Includes-Special-Offers-Magenta/152366636710?epid=1968272700&hash=item2379c25ea6%3Ag%3ABVsAAOSw6DtYXKHY,$60.00," Fire Tablet, 7"" Display, Wi-Fi, 8 GB - Includes Special Offers, Magenta ",https://i.ebayimg.com/images/g/BVsAAOSw6DtYXKHY/s-l300.jpg,New,a,,23-002275-01,,,,,,,,,,,,841667103105,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
430,http://www.ebay.com/itm/Getac-RX10-Rugged-10-1-Tablet-Mobile-Clinical-Assistant-Field-Tablet/152367319484?epid=0&hash=item2379ccc9bc%3Ag%3AXusAAOSw5cNYXUTV,"$2,095.00","Getac RX10 Rugged 10.1"" Tablet, Mobile Clinical Assistant / Field Tablet",https://i.ebayimg.com/images/g/XusAAOSw5cNYXUTV/s-l300.jpg,New,Getac,"Backlight, Bluetooth, Color Screen, Email",RX10,,,1920 x 1200,10.1in.,,128GB,,Gray,Tablet,Wi-Fi,,Does not apply,,,Bluetooth,,,,,,,,,,,,,,,,Windows 10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
431,http://www.ebay.com/itm/Amazon-Kindle-Ereader-4th-D0110-Gen-WiFi-w-Charger-pre-Downloaded-Cool-Novels/152379379563?hash=item237a84cf6b%3Ag%3ACfQAAOSwA3dYQkyt,$49.99,Amazon Kindle Ereader 4th D0110 Gen WiFi  w/ Charger /pre Downloaded Cool Novels,https://i.ebayimg.com/images/g/CfQAAOSwA3dYQkyt/s-l300.jpg,Used,Amazon,,Does Not Apply,,,,,,,,,,,,,Screen shows scratches.comes w/pre downloaded novels.charger not original,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Case/Cover, Charger Cable",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
432,http://www.ebay.com/itm/Barnes-Noble-Nook-Tablet-BNTV250-16GB-Wi-Fi-7in-Silver/152380374007?epid=215891379&hash=item237a93fbf7%3Ag%3AqegAAOSwZQRYasC8,$74.99,"Barnes & Noble Nook Tablet BNTV250 16GB, Wi-Fi, 7in - Silver",https://i.ebayimg.com/images/g/qegAAOSwZQRYasC8/s-l300.jpg,Used,Barnes & Noble,,BNTV250,,Nook Tablet,1024 x 600,7in.,Dual Core,16GB,1GB,Silver,Tablet,Wi-Fi,Silver,9781400501465,This NOOK Tablet is in excellent condition.  No chips or cracks anywhere.  Box Looks brand new.  Comes with charger.,ARM,Micro-USB,2 Channel Megapixel,1GB,microSD,Not Applicable,,Micro-USB,8.1in (20.57cm),5in (12.7cm),0.5in (1.27cm),0.88lb. (0.4kg),,"The Barnes & Noble Nook tablet is a useful device driven by a robust 1 GHz processor and running on Android platform. The tablet is equipped with 16 GB memory storage. It also features a convenient 7-inch display that provides clear visuals. This Barnes & Noble tablet supports Wi-Fi connectivity and lets its users wirelessly surf the Web, check e-mails, or stream videos. Its weight is 0.88 lbs. The product is available in silver.",,BNTV250,7in (17.78cm),Android,,,,,,,,,,,Lithium ion,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
433,http://www.ebay.com/itm/Nabi-Jr-5-Touchscreen-Android-4-4-WiFi-Bluetooth-Kids-Tablet/152398785989?hash=item237bacedc5%3Ag%3AfSwAAOSwjDZYfQ09,$13.99,"Nabi Jr 5"" Touchscreen Android 4.4 WiFi Bluetooth Kids Tablet",https://i.ebayimg.com/images/g/fSwAAOSwjDZYfQ09/s-l300.jpg,For parts or not working,nabi,,Does Not Apply,,,,,,,,,Tablet,,,,"for parts,selling as is, untested, missing charger,manual and box, see photo, no return",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
434,http://www.ebay.com/itm/Amazon-Kindle-Fire-1st-Generation-model-001400-7-wifi-Black/152412394053?epid=108772080&hash=item237c7c9245%3Ag%3Al0gAAOSw5cNYi0fn,$5.00,"Amazon Kindle Fire (1st Generation), model 001400, 7"", wifi - Black",https://i.ebayimg.com/images/g/l0gAAOSw5cNYi0fn/s-l300.jpg,For parts or not working,Amazon,,B001-KNDLFSTNOW,532MHz,Kindle Fire,800 x 600,6in.,,,,White,eBook Reader,3G,White,0892685001003,,Freescale,,,,SD Card Slot,Unlocked,USB 2.0,,7.9in (19cm),5.3in (13.46cm),0.7in (1.77cm),0.63lb. (0.29kg),UP to 168hr.,"Shop, download, and read ebooks, newspapers, magazines and blogs on the Amazon Kindle 1st Generation portable eReader. Even bookworms who swear by their paperbacks are sure to enjoy the reading experience of this Kindle. In fact, they may do a double take when they first look at this Kindle ebook reader, as it looks just like printed paper, thanks to its E Ink Pearl technology. Moreover, the Amazon Kindle 1st Generation goes easy on the eyes, and its 6-inch screen has anti-glare properties that make reading in the sunlight possible. The intuitive navigation settings on this Kindle ebook reader make turning the pages really easy - just like a book. Compact and lightweight, this portable eReader can be easily carried along with you, wherever you go.","Built-In Keyboard, Integrated Speakers",(1st Generation),6in (15.24cm),Android,,Keyboard,,,E-Ink ® Pearl,,,"WLAN 802.11b, WLAN 802.11g",Stereo Input Jack,Speaker(s),Lithium polymer,"BMP, GIF, JPEG, MP3, PNG",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
435,http://www.ebay.com/itm/SAMSUNG-GALAXY-TAB-3-SM-T210R-8GB-Wi-Fi-7IN-TABLET-WHITE-FACTORY-RESET/152418020638?hash=item237cd26d1e%3Ag%3Aq2IAAOSwopRYkNZO,$99.99,SAMSUNG GALAXY TAB 3 SM-T210R 8GB Wi-Fi 7IN TABLET - WHITE - FACTORY RESET,https://i.ebayimg.com/images/g/q2IAAOSwopRYkNZO/s-l300.jpg,Used,Samsung,,Does not apply,,Galaxy Tab 3,,7in.,,8GB,,White,Tablet,Wi-Fi,,,"NO CRACKS IN SCREEN, A FEW VERY SLIGHT MARKS IN CASE, FACTORY RESET, DOES COME WITH AN AFTERMARKET CHARGER",,,,,,Not Applicable,,,,,,,,,,,,iOS,,,,Not Applicable,,,,,,,,,,,,,Vietnam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
436,http://www.ebay.com/itm/APPLE-IPAD-2-A1395-16GB-Wi-Fi-9-7-SILVER-IN-VERY-GOOD-CONDITION-FACTORY-RESET/152418027754?hash=item237cd288ea%3Ag%3A1jsAAOSwTglYkNhQ,$199.99,"APPLE IPAD 2 A1395 16GB Wi-Fi 9.7"" SILVER IN VERY GOOD CONDITION - FACTORY RESET",https://i.ebayimg.com/images/g/1jsAAOSwTglYkNhQ/s-l300.jpg,Used,Apple,,Does not apply,,iPad 2,,9.7in.,,UNKNOWN,,Silver,Tablet,Wi-Fi,,,"NO CRACKS IN SCREEN, ONE DENT IN CASE, FACTORY RESET, DOES COME WITH AN AFTERMARKET BRAND CHARGING CORD",,Wi-Fi,,,,Not Applicable,,,,,,,,,,,,iOS,,,,Not Applicable,,,,,,,,,,,,,China,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
437,http://www.ebay.com/itm/APPLE-IPAD-MINI-2-A1489-Wi-Fi-7-9-SILVER-IN-EXCELLENT-CONDITION-FACTORY-RESET/152418029644?hash=item237cd2904c%3Ag%3AB0oAAOSwnHZYkNiv,$249.99,"APPLE IPAD MINI 2 A1489 Wi-Fi 7.9"" SILVER IN EXCELLENT CONDITION - FACTORY RESET",https://i.ebayimg.com/images/g/B0oAAOSwnHZYkNiv/s-l300.jpg,Used,Apple,,Does not apply,,iPad mini 2,,7.9in.,,UNKNOWN,,Silver,Tablet,Wi-Fi,,,"NO CRACKS IN SCREEN, NO DENTS IN CASE, FACTORY RESET, DOES COME WITH AN APPLE BRAND CHARGER",,Wi-Fi,,,,Not Applicable,,,,,,,,,,,,iOS,,,,Not Applicable,,,,,,,,,,,,,China,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
438,http://www.ebay.com/itm/Apple-iPad-Air-2-128GB-Wi-Fi-Cellular-Unlocked-9-7in-Silver-Latest-Model/152439735042?epid=204388083&hash=item237e1dc302%3Ag%3AA8cAAOSwQJ5UUAtj,$522.49,"Apple iPad Air 2 128GB, Wi-Fi + Cellular (Unlocked), 9.7in - Silver Latest Model",https://i.ebayimg.com/00/s/NjAwWDQyMw==/z/A8cAAOSwQJ5UUAtj/$_35.JPG?set_id=89040003C1,Manufacturer refurbished,Apple,,MH322LL/A,1.5GHz,iPad Air 2,2048 x 1536,9.7in.,,128GB,2GB,Silver,Tablet,Wi-Fi + Cellular,Silver,,,Apple,"USB, Wi-Fi",8 Megapixel,2 ChannelGB,,Unlocked,"Bluetooth, Lightning connector","USB, Wi-Fi",0.24in (0.61cm),9.4in (24cm),6.6in (16.95cm),0.98lb. (0.444kg),UP to 10hr.,"Supremely thin and light, the Apple iPad Air 2 features a 9.7-inch display, with 2048 x 1536-pixel resolution with anti-reflective coating. Its 1.5 GHz Apple A8X chipset offers impeccable CPU and graphic performance. The powerful battery of the iPad Air 2 lasts up to 10 hours. It offers Wi-Fi and Cellular options to offer fast, wireless connectivity. This iPad functions on the iOS, which brings plenty of features to make your daily tasks or even multitasking convenient and easy. It features an 8 MP iSight camera and a 2 MP FaceTime HD for capturing images, videos, selfies and video-calling. It has 128 GB integrated memory to offer plenty of storage space.","Bluetooth, Built-In Front Camera, Built-In Rear Camera, Fingerprint Sensor, GPS, HD, Retina Display, Touch Screen",Wi-Fi + Cellular,9.7in (24.64cm),iOS,"Mac, PC","Camera, Touch-Screen",,,LED-backlit Multi-Touch with IPS,Multi-Touch,1.2 Channel Megapixel,dual channel  (2.4GHz and 5GHz) and MIMO,Line In (3.5mm),Speaker(s),Rechargeable Lithium-Polymer,".ics, Audible Enhanced Audio, DOCX, GIF, JPG, MP3, MPEG-4, PCM, WAV",10/16/2014,Apple A8X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
439,http://www.ebay.com/itm/Apple-iPad-Air-2-64GB-Wi-Fi-9-7in-Space-Gray-Latest-Model/152439743314?epid=204347059&hash=item237e1de352%3Ag%3AST4AAOSw8cNUUAtu,$379.99,"Apple iPad Air 2 64GB, Wi-Fi, 9.7in - Space Gray (Latest Model)",https://i.ebayimg.com/00/s/NjAwWDQyNQ==/z/ST4AAOSw8cNUUAtu/$_35.JPG?set_id=89040003C1,Manufacturer refurbished,Apple,,MGKL2LL/A,1.5GHz,iPad Air 2,2048 x 1536,9.7in.,,64GB,2GB,Gray,Tablet,Wi-Fi,Space Gray,0888462024563,,Apple,"USB, Wi-Fi",8 Megapixel,2 ChannelGB,,Not Applicable,"Bluetooth, Lightning connector","USB, Wi-Fi",0.24in (0.61cm),9.4in (24cm),6.6in (16.95cm),0.96lb. (0.437kg),UP to 10hr.,"With an integrated memory of 64 GB the Apple iPad Air 2 Wi-Fi makes storing user data and downloaded content easy. Running on iOS operating system, this Apple tablet offers a variety of handy features, as well as Wi-Fi connectivity. Additionally, this Apple iPad Air 2 weighs 0.96lb (0.43 kg) and comes in space gray color with 9.7in (24.64 cm) display, ensuring convenient usage and menu navigation.","Bluetooth, Built-In Front Camera, Built-In Rear Camera, Fingerprint Sensor, HD, Retina Display, Touch Screen",Wi-Fi,9.7in (24.64cm),iOS,"Mac, PC","Camera, Touch-Screen",,,LED-backlit Multi-Touch with IPS,Multi-Touch,1.2 Channel Megapixel,dual channel  (2.4GHz and 5GHz) and MIMO,Line In (3.5mm),Speaker(s),Rechargeable Lithium-Polymer,".ics, Audible Enhanced Audio, DOCX, GIF, JPG, MP3, MPEG-4, PCM, WAV",10/16/2014,Apple A8X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
440,http://www.ebay.com/itm/LG-G-Pad-7-0-V410-AT-T-4G-LTE-7-16GB-5MP-Android-Tablet/152440439244?epid=216995468&hash=item237e2881cc%3Ag%3AdpgAAOSweW5U4gB3,$70.00,"LG G Pad 7.0 V410 (AT&T) 4G LTE 7"" 16GB 5MP Android Tablet",https://i.ebayimg.com/00/s/MzYyWDI2Nw==/z/dpgAAOSweW5U4gB3/$_35.JPG?set_id=89040003C1,Used,LG,,,1.2GHz,G Pad,1280 x 800,7in.,Quad Core,16GB,1GB,,Tablet,Wi-Fi + 4G,,652810101547,,,Wi-Fi,,,,AT&T,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
441,http://www.ebay.com/itm/Dead-Charging-Port-Black-Amazon-Kindle-Fire-D01400-8GB-1st-Generation-As-Is/152440953828?epid=0&hash=item237e305be4%3Ag%3AjtUAAOSw%7EAVYtkaX,$9.99,Dead Charging Port Black Amazon Kindle Fire D01400 8GB 1st Generation *As Is*,https://i.ebayimg.com/images/g/jtUAAOSw~AVYtkaX/s-l300.jpg,For parts or not working,Amazon,,D01400,,,,,,,,Black,,,,,"Item has been tested and is working but will not take a charge unless seriously manipulated. When charged it held the charge just fine. Will probably only need a new charging port but no guarantees. Screen is in great condition. Includes worn leather case/stand. See picures for details. No returns on items sold ""As Is""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
442,http://www.ebay.com/itm/Parker-Compumotor-OEMZL6104-Stepper-Indexer-Drive-Controller-1E/152458441070?hash=item237f3b316e%3Ag%3ARTsAAOSwWxNYuY%7EY,$349.00,Parker Compumotor OEMZL6104 Stepper/Indexer/Drive/Controller   1E ,https://i.ebayimg.com/images/g/RTsAAOSwWxNYuY~Y/s-l300.jpg,Used,Parker Compumotor,,Does Not Apply,,OEMZL6104 stepper Indexer Drive / Controller,,,,,,,OEMZL6104,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
443,http://www.ebay.com/itm/Apple-iPad-3rd-Generation-16GB-Wi-Fi-9-7in-White-MD328LL-A/152464404775?epid=109304845&hash=item237f963127%3Ag%3AdS0AAOSwTM5Yv4Nz,$185.00,"Apple iPad 3rd Generation 16GB, Wi-Fi, 9.7in - White (MD328LL/A)",https://i.ebayimg.com/images/g/dS0AAOSwTM5Yv4Nz/s-l300.jpg,Used,Apple,,,1GHz,iPad 3rd Generation,2048 x 1536,9.7in.,Dual Core,16GB,1GB,White,Tablet,Wi-Fi,,885909550418,Mint condition. Works like new. No box. Charger is included,,"Wi-Fi, Micro-USB",,,,Not Applicable,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
444,http://www.ebay.com/itm/Samsung-Galaxy-3-7-0-T210-White-Tablet-w-Case-refurbished-BUNDLE/152479962002?hash=item2380839392%3Ag%3AX-UAAOSw4A5Y0Kad,$64.99,Samsung Galaxy 3.7.0 T210 White Tablet w/ Case (refurbished) BUNDLE,https://i.ebayimg.com/images/g/X-UAAOSw4A5Y0Kad/s-l300.jpg,Used,Samsung,,Does Not Apply,,,,,,,,,,,,Does not apply,REFURBISHED PREOWNED. LIGHT GENERAL WEAR ON THE CASE. BRAND NEW SCREEN. FUNCTIONS 100%.  CASE IS MISSING A PIECE ON THE BACK.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
445,http://www.ebay.com/itm/APPLE-iPAD-A1395-TABLET-32GB-WITH-OTTERBOX-CASE-BUNDLE-9-7-SCREEN-mc282/152484636784?hash=item2380cae870%3Ag%3A6OAAAOSwuLZY1Zd0,$44.10,"APPLE iPAD A1395 TABLET / 32GB / WITH OTTERBOX CASE BUNDLE / 9.7"" SCREEN (mc282)",https://i.ebayimg.com/images/g/6OAAAOSwuLZY1Zd0/s-l300.jpg,For parts or not working,,,,,,,,,,,,,,,,"BOOTED TO WELCOME SCREEN, IT HAS A CRACKED SCREEN AS PICTURED.  NO IDEA ABOUT PASSWORDS.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
446,http://www.ebay.com/itm/Hisense-Sero-7-Pro-Tablet-7-Screen-Brown-8GB-M470BSA-Bluetooth-HDMI/152484820649?hash=item2380cdb6a9%3Ag%3APJwAAOSwsW9Y1czV,$112.00,Hisense Sero 7 Pro Tablet 7'' Screen Brown 8GB M470BSA Bluetooth HDMI,https://i.ebayimg.com/images/g/PJwAAOSwsW9Y1czV/s-l300.jpg,Used,Hisense,"Bluetooth, Built-In Front Camera, Built-In Rear Camera",M470BSA,,,,7in.,,,,,Tablet,Wi-Fi,,Does not apply,,,"Bluetooth, HDMI, Micro-USB, USB 2.0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
447,http://www.ebay.com/itm/iPad-Air-2-32gb-Space-Grey-Wifi-Bundle-Apple-Smart-Case-And-Glsss-Protector/152486524683?hash=item2380e7b70b%3Ag%3AGQkAAOSw4CFY1-D%7E,$320.00,iPad Air 2 32gb Space Grey Wifi Bundle Apple Smart Case And Glsss Protector,https://i.ebayimg.com/images/g/GQkAAOSw4CFY1-D~/s-l300.jpg,Used,Apple,,MNV22LL/A,1.5GHz,iPad Air 2,2048 x 1536,9.7in.,Triple Core,32GB,2GB,Gray,Tablet,Wi-Fi,Space Gray,0190198160775,Great condition,Apple,"USB, Wi-Fi",8 Megapixel,2 ChannelGB,,,,"USB, Wi-Fi",,,,0.96lb. (0.43kg),UP to 10hr.,"The Apple iPad Air 2 is an intuitive and user-friendly device. Designed to make multi-tasking a breeze, the iPad is powered by a 1.5 GHz processor and runs on iOS. Watch videos or movies and play games all day long on its convenient LED-backlit multi-touch screen with IPS display. Capture images and videos with its 8 MP rear and 1.2 MP front cameras and store them on its 32 GB memory space.",,Wi-Fi,9.7in (24.64cm),iOS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
448,http://www.ebay.com/itm/Apple-iPad-2-16GB-Wi-Fi-9-7in-Black-MC769LL-A/152500738087?epid=103127916&hash=item2381c09827%3Ag%3APskAAOSwls5Y5rB%7E,$130.00,"Apple iPad 2 16GB, Wi-Fi, 9.7in - Black (MC769LL/A)",https://i.ebayimg.com/images/g/PskAAOSwls5Y5rB~/s-l300.png,Used,Apple,,,1GHz,iPad 2,1024 x 768,9.7in.,Dual Core,16GB,1GB,White,Tablet,Wi-Fi,,885909457588,,,Micro-USB,,,,Not Applicable,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Good,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,,,,,,,,
449,http://www.ebay.com/itm/Brand-New-Factory-Sealed-Apple-iPad-Pro-9-7-Inch-32-GB-WiFi-MLMN2LL-A/152500943976?epid=220433717&hash=item2381c3bc68%3Ag%3Anm0AAOSw42dZH-Nm,$479.00,Brand New Factory Sealed Apple iPad Pro 9.7 Inch 32 GB WiFi MLMN2LL/A,https://i.ebayimg.com/images/g/nm0AAOSw42dZH-Nm/s-l300.jpg,New,Apple,,,,iPad Pro,,9.7,,32GB,,Space Gray,Tablet,Wi-Fi,,,,,,,,,,,,,,,,,,,,,,,,,Without Contract,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
450,http://www.ebay.com/itm/Apple-iPad-2-32GB-Wi-Fi-3G-Unlocked-9-7in-White-MC983LL-A/152501725553?epid=103079324&hash=item2381cfa971%3Ag%3AAyEAAOSwpkFY56rz,$190.00,"Apple iPad 2 32GB, Wi-Fi + 3G (Unlocked), 9.7in - White (MC983LL/A)",https://i.ebayimg.com/images/g/AyEAAOSwpkFY56rz/s-l300.jpg,Used,Apple,,,1GHz,iPad 2,1024 x 768,9.7in.,Dual Core,32GB,,White,Tablet,Wi-Fi + 3G,,,,,"Wi-Fi, Micro-USB",,,,Unlocked,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Good,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,,,,,,,,
451,http://www.ebay.com/itm/Apple-iPad-2-32GB-Wi-Fi-3G-Unlocked-9-7in-Black-MC774LL-A/152501727716?epid=103172987&hash=item2381cfb1e4%3Ag%3AmkgAAOSwmgJY56-S,$195.00,"Apple iPad 2 32GB, Wi-Fi + 3G (Unlocked), 9.7in - Black (MC774LL/A)",https://i.ebayimg.com/images/g/mkgAAOSwmgJY56-S/s-l300.png,Used,Apple,,,1GHz,iPad 2,1024 x 768,9.7in.,Dual Core,32GB,1GB,,Tablet,Wi-Fi + 3G,,,,,"Wi-Fi, Micro-USB",,,,Unlocked,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Excellent,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,,,,,,,,
452,http://www.ebay.com/itm/Apple-iPad-2-16GB-Wi-Fi-9-7in-White-MC979LL-A/152501730235?epid=111860106&hash=item2381cfbbbb%3Ag%3AApYAAOSwc-tY56%7El,$130.00,"Apple iPad 2 16GB, Wi-Fi, 9.7in - White (MC979LL/A)",https://i.ebayimg.com/images/g/ApYAAOSwc-tY56~l/s-l300.jpg,Used,Apple,,,1GHz,iPad 2,1024 x 768,9.7in.,Dual Core,16GB,512MB,White,Tablet,Wi-Fi,,885909471812,,,"Wi-Fi, Micro-USB",,,,Not Applicable,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Good,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,,,,,,,,
453,http://www.ebay.com/itm/Samsung-Galaxy-Tab-2-SPH-P500-8GB-Wi-Fi-4G-Sprint-10-1in-Black-Z3E/152507106892?epid=129493371&hash=item238221c64c%3Ag%3A9O0AAOSwnF9Y7SuS,$100.00,Samsung Galaxy Tab 2 SPH-P500 8GB Wi-Fi + 4G (Sprint) 10.1in - Black (Z3E),https://i.ebayimg.com/images/g/9O0AAOSwnF9Y7SuS/s-l300.jpg,For parts or not working,Samsung,"Backlight, Bluetooth, Built-In Front Camera, Built-In Rear Camera, Color Screen, Expandable Memory",SPH-P500TSASPR,1.5GHz,Galaxy Tab 2,1280 x 800,10.1in.,Dual Core,8GB,1GB,Black,Tablet,Wi-Fi + 4G,Black,0887276001234,,Qualcomm,"Micro-USB, Wi-Fi",3 Megapixel,1GB,microSD Slot,Sprint,Micro-SD,"Micro-USB, Wi-Fi",6.9in (17.53cm),10.1in (25.65cm),0.38in (0.97cm),1.31lb. (0.59kg),UP to 6hr.,"With an integrated memory of 8 GB the Samsung Galaxy Tab 2 SPH-P500 makes storing user data and downloaded content easy. Running on Android operating system, this Samsung tablet offers a variety of handy features, as well as Wi-Fi + 4G connectivity. Additionally, this Samsung Galaxy Tab 2 weighs 1.29lb (0.58 kg) and comes in black color with 10.1in (25.65 cm) display, ensuring convenient usage and menu navigation.","Built-In Front Camera, Built-In Rear Camera, Expandable Memory, HD",SPH-P500,10.1in (25.65cm),Android,,,,,,,,,,,,,,,,,,,,,,,,,0887276001234,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
454,http://www.ebay.com/itm/Dell-Streak-7-Android-Tablet-16GB-Wi-Fi-4G-7in-Black-Broken-Screen/152512307166?epid=108786528&hash=item2382711fde%3Ag%3AJxUAAOSwWkJY8p%7Ew,$30.00,Dell Streak 7 Android Tablet 16GB Wi-Fi 4G 7in Black Broken Screen,https://i.ebayimg.com/images/g/JxUAAOSwWkJY8p~w/s-l300.jpg,For parts or not working,Dell,,,1GHz,Streak,800 x 480,7in.,Dual Core,16GB,256MB,,Tablet,Wi-Fi + 4G,,817689010004,Works well but has a cracked screen,,Wi-Fi,,,,T-Mobile,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Works Well With Broken Screen,,,,,,,,,,,,,,,,,,,,Yes,,,,,,,,,,,,,,
455,http://www.ebay.com/itm/Android-4-0-Tablet-Ice-Cream-Sandwich-Black-Wifi-8gb/152512760121?hash=item2382780939%3Ag%3Ap8kAAOSw44BYZnqB,$65.00,Android 4.0 Tablet Ice Cream Sandwich Black Wifi 8gb,https://i.ebayimg.com/images/g/p8kAAOSw44BYZnqB/s-l300.jpg,New,Le Pan,"Bluetooth, Expandable Memory",Does Not Apply,,Ice Cream Sandwich,,"9.7"" (4:3), 1024 X 768, XGA",,4 GB NAND Flash - Built-In & 4GB Micro SD Card,,Black,Tablet,Wi-Fi,,Does not apply,,,Bluetooth,,,,,,,,,,,,,,,,Android 4.0.X Ice Cream Sandwich,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
