ItemLink,Price,Name,Image,Condition,Product Family,Memory,Brand,Storage Type,Screen Size,Hard Drive Capacity,Release Year,Type,Processor Speed,Graphics Processing Type,Product Line,Model,MPN,Operating System,Operating System Edition,Color,Processor Type,Seller Notes,Features,Hardware Connectivity,SSD Capacity,Country/Region of Manufacture,UPC,Bundle Listing,Storage capacity,Optical Drive,Touch Screen Function,Keyboard Type,Bluetooth,Screen Resolution,WWAN,WiFi,Charger Power Cord,Included,AC Adapter,Hard Drive,Guarantee,EAN,GPU/Video Card,Primary Drive,Processor Configuration,Number of Cells,Limited Warranty,Standard Memory,Weight (Approximate),Manufacturer,Product Series,Memory Technology,Processor Model,Country of Origin,Height,Width,Aspect Ratio,Depth,Battery Chemistry,Processor Core,Input Voltage,Environmentally Friendly,Country of Manufacture,Graphics Card,Ports,Optical Drive & More,Video Card,Touch Screen,Memory (RAM),Network,Webcam,Processor Manufacturer,Intel Processor Generation,Display Size,Resolution,Processor,Form Factor Type,Storage Capacity,Display Type,Drive Type,RAM Memory,Weight,HARD DRIVE,Includes,Release Date_Display,Processor Cores,Microsoft,Recovery Tool,Bundled Items2,Bundled Items3,Included with purchase,Serial Number,RAM,ItemIncluded2,ItemIncluded3,Notes3,R2 Condition,Notes4,ItemIncluded1,Notes5,Control State,Graphics card,Compatible Model,Tank Capacity,Water Type,Bulb Type,Application,Bundled Items,Optical,Battery,Touchscreen,2.6ghz Quad Core Processor,Max. Expandability,Best By,Battery AC Adapter,Shell Condition,Keyboard Bezel Touchpad,Condition Note,Condition Description,Hard Drive CD DVD,Regency Use,Acc Included,Model Number,# of Cores,Description,Wireless,Ethernet,Graphics Chipset,OS,Warranty,ISBN,Stock ID,Compatible Product,Style,Dimensions,Label,OperatingSystem,Binding,ProductGroup,ProductTypeSubcategory,HardwarePlatform,Restore Partition,cosmetic imperfections,Connectivity,Hard Drive Caddy,Wireless Card,"Office 365/2016,Mcafee Antivirus(1 year)",Series,USB,Number of Cores,Other Ports,Wi-Fi,Power Adapter,Items Included,Other Goodies,Processor Specifications,Seller part number,Form Factor,Model (Substitutes),Operating System License,Compatible Brand,Compatible Product Line,Ram,Bundled Items4,Bundled Items1,Bundled Items5,Marque,Type de processeur,Famille de produits,Mémoire,Numéro de pièce fabricant,Capacité de disque dur,Couleur,Type de stockage,Taille d'écran,Système d'exploitation,Vitesse du processeur,Année de sortie,Power Supply,Dedicated Graphics,Battery Life,BRAND,Internet Connectivity,Description1,Product Type,Contract,Carrier,SOLD AS IS,MONITOR,Memory Size,Cooling Component(s) Included,Chipset/GPU Manufacturer,Chipset/GPU Model,Connectors,Number of USB 2.0 Ports,Number of USB 3.0 Ports,Operating System Architecture,Product Model,Graphics Controller Manufacturer,Graphics Memory Accessibility,Front Camera/Webcam,Flash Memory,Widescreen,Colour,Manufacturer warranty,ScreenSize,Product Dimensions,Storage,Stylus,Platform,Format,Language,Size,Size Type,Chassis Type,EBAY_CATEGORY_ID,Hard Drive 1,Port,Keyboard,Feature,Adapter,Accssesories,Product Dimension,Condition Grade,HDMI Ports,DVD,Ac Adapter,Title,REF,Modèle,S.No,S/N,BATTERY,COA STICKER,Gr,Item Location,Ports/Interfaces,Length,EBAY_CATEGORY_SUGGESTION
http://www.ebay.com/itm/Dell-Latitude-D620-Laptop-Core-Duo-2GB-Ram-80GB-HDD-WiFi-Windows-XP-Pro-Complete/172413389408?epid=1248031415&hash=item2824a38a60%3Ag%3AoWwAAOSwcUBYL1J5,$73.60,Dell Latitude D620 Laptop Core Duo 2GB Ram 80GB HDD WiFi Windows XP Pro Complete,https://i.ebayimg.com/images/g/oWwAAOSwcUBYL1J5/s-l300.jpg,Used,,2GB,,,,80GB,,,1.83ghz,,Latitude,,,Windows XP,Professional,,Core 2 Duo,"some minor to moderate wear on the lid of some machines - no major damage, no cracks, no dents or large dings - good shape overall!",,USB 2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.ebay.com/itm/NEW-2017-Newest-ASUS-15-6-High-Performance-Premium-HD-Laptop-Intel-Quad-Core/172469351732?epid=2256248733&hash=item2827f97534%3Ag%3ATMkAAOSwUKxYahoT,$445.00,NEW 2017 Newest ASUS 15.6 High Performance Premium HD Laptop (Intel Quad Core...,https://i.ebayimg.com/images/g/TMkAAOSwUKxYahoT/s-l300.jpg,New,,,Asus,,,,,,,,,,X540SA-BDP0602V,,,,,,,,,,741271366791,,,,,,,,,,,,,,,0741271366791,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.ebay.com/itm/Dell-Latitude-E5420-Laptop-Core-i5-DVD-RW-WIFI-Windows-7-Pro-Notebook-HDMI/172475937894?hash=item28285df466%3Ag%3A5T8AAOSwt5hYb-wO,$209.00,Dell Latitude E5420 Laptop Core i5 DVD+RW WIFI Windows 7 Pro Notebook + HDMI,https://i.ebayimg.com/images/g/5T8AAOSwt5hYb-wO/s-l300.jpg,Manufacturer refurbished,,4GB,Dell,HDD (Hard Disk Drive),14.1in.,160GB,,Notebook/Laptop,2.30GHz,,Latitude,E5420,Does Not Apply,Windows 7,Professional,,Intel Core i5,"Very Nice, Complete, Dell Laptop with a FAST i5 Intel Processor and Windows 7. Ready to go right out of the box!  We do not warranty the battery that comes with the laptop, so please read our battery section for more details.",,HDMI,,United States,Does not apply,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.ebay.com/itm/Dell-Vostro-1000-For-Parts/172496224705?hash=item28299381c1%3Ag%3Aq6UAAOSwA3dYhB-5,$20.00,Dell Vostro 1000 (For Parts),https://i.ebayimg.com/images/g/q6UAAOSwA3dYhB-5/s-l300.jpg,For parts or not working,,,Dell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.ebay.com/itm/Lot-of-5-UNTESTED-Fujitsu-LifeBook-P1620-8-9-Notebook-w-battery-webcam-wifi/172505332694?hash=item282a1e7bd6%3Ag%3Ah0IAAOSw-0xYjS4y,$59.00,"Lot of 5 UNTESTED Fujitsu LifeBook P1620 8.9"" Notebook w/battery / webcam / wifi",https://i.ebayimg.com/images/g/h0IAAOSw-0xYjS4y/s-l300.jpg,For parts or not working,,,Fujitsu,,8.9in.,,,Notebook/Laptop,,Integrated/On-Board Graphics,,LifeBook P1620,,,,,,"all are missing ram and hard drive cover - 3 are missing hard drive connector ribbon cable - all have very typical wear - one has a scratch on the lid - a larger scratch - pretty normal, typical wear",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.ebay.com/itm/HP-Pavilion-N5250-13-3-MICROSOFT-OFFICE-WINDOWS-DVD-Notebook-laptop/172506844123?hash=item282a358bdb%3Ag%3AmuUAAOSweW5VID4M,$49.99,"HP Pavilion N5250 13.3"" MICROSOFT OFFICE WINDOWS DVD Notebook laptop",https://i.ebayimg.com/images/g/muUAAOSweW5VID4M/s-l300.jpg,For parts or not working,,256MB,,,,10GB,,,700MHz,,,,Does Not Apply,Windows XP,Professional,,Intel Pentium III,,,,,,Does not apply,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.ebay.com/itm/HP-Pavilion-N5490-AS-IS/172514407493?epid=1525838718&hash=item282aa8f445%3Ag%3ABQgAAOSw5cNYlTfv,$25.00,HP Pavilion N5490 - AS IS,https://i.ebayimg.com/images/g/BQgAAOSw5cNYlTfv/s-l300.jpg,For parts or not working,,,HP,,"15""",,,Notebook,,Integrated/On-Board Graphics,Not Applicable,N5490,F2408M,,Not Applicable,,,,,,,,Does not apply,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.ebay.com/itm/DELL-Latitude-E6410-i5-M520-2-40GHz-4-GB-Mem-250GB-HDD-Win-10/172520470211?epid=219548427&hash=item282b0576c3%3Ag%3AKRsAAOSwgKpZuW3n,$105.00,"DELL Latitude E6410-i5-M520 @ 2.40GHz,4 GB Mem, 250GB HDD, Win 10",https://i.ebayimg.com/images/g/KRsAAOSwgKpZuW3n/s-l300.jpg,Used,,4GB,Dell,HDD (Hard Disk Drive),"14.1""",250GB,,Notebook,2.40GHz,Intel HD Graphics.,,E6410,E6410,Windows 10,Professional,Silver,intel core i5,Unit is in Good condition. Dell Power supply included.,"Backlit Keyboard, Built-in Webcam",,,,Does not apply,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.ebay.com/itm/Lenovo-G500S-20263-59373024-TouchScreen-Intel-i3-3120M-15-6-LED-4GB-500GB/172521455068?hash=item282b147ddc%3Ag%3ArloAAOSwUKxYmxkK,$229.88,Lenovo G500S-20263 (59373024)TouchScreen Intel i3-3120M | 15.6 LED | 4GB | 500GB,https://i.ebayimg.com/images/g/rloAAOSwUKxYmxkK/s-l300.jpg,Used,,,Lenovo,,,,,,,,,,Does Not Apply,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.ebay.com/itm/Used-HP-Compaq-Evo-N115-Laptop-14-1-XGA-LCD-CD-ROM-For-Parts-Not-Working-4/172522255595?epid=131585675&hash=item282b20b4eb%3Ag%3A94oAAOSw4DJYm5lj,$20.00,"Used HP Compaq Evo N115 Laptop, 14 1""XGA LCD, CD-ROM, For Parts / Not Working 4…",https://i.ebayimg.com/images/g/94oAAOSw4DJYm5lj/s-l300.jpg,For parts or not working,,,HP Compaq,,,,,,,,,,470036-011,,,,,,,,,,613326497807,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.ebay.com/itm/Gateway-MX6956-MA7-Intel-Core-2-1GB-Laptop-for-Parts-or-Repair-Sold-as-is/172522536729?epid=1200481883&hash=item282b24ff19%3Ag%3AHxIAAOSw2gxYm-AS,$45.00,Gateway MX6956 MA7 Intel Core 2 1GB Laptop for Parts or Repair. Sold as is.,https://i.ebayimg.com/images/g/HxIAAOSw2gxYm-AS/s-l300.jpg,For parts or not working,,1GB,Gateway  Laptop for parts or not working,,15.4in.,,,Notebook/Laptop,,,,MA7,MX6956,,,Black,Intel Core 2 Duo,"Used and No Power on, Parts or Repair,",,,,,Does not apply,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.ebay.com/itm/Dell-Latitude-E5430-Laptop-Core-i5-DVD-RW-WIFI-Windows-7-Pro-HDMI-WEBCAM/172525155733?epid=858086381&hash=item282b4cf595%3Ag%3A5T8AAOSwt5hYb-wO,$209.00,Dell Latitude E5430 Laptop Core i5 DVD+RW WIFI Windows 7 Pro HDMI WEBCAM,https://i.ebayimg.com/images/g/5T8AAOSwt5hYb-wO/s-l300.jpg,Manufacturer refurbished,,4GB,Dell,HDD (Hard Disk Drive),14.1in.,120GB,,Notebook/Laptop,2.40GHz,,Latitude,E5430,Does Not Apply,Windows 7,Professional,,Intel Core i5,"Very Nice, Complete, Dell Laptop with a FAST i5 Intel Processor, Windows 7 Pro, HDMI, and a built in WEBCAM. Ready to go right out of the box!  We do not warranty the battery that comes with the laptop, so please read our battery section for more details.",Built-in Webcam,HDMI,Not Applicable,United States,Does not apply,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.ebay.com/itm/PARTS-ONLY-CF-52-I-5-DFUP1912ZA-1/172545545491?hash=item282c841513%3Ag%3ABPsAAOSw3v5YroMM,$49.99,*PARTS ONLY* CF-52 I-5 DFUP1912ZA(1),https://i.ebayimg.com/images/g/BPsAAOSw3v5YroMM/s-l300.jpg,For parts or not working,,,,,,,,,,,,,,,,,,FOR PARTS NOT WORKING,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.ebay.com/itm/Dell-Latitude-C600-for-parts/172549714866?hash=item282cc3b3b2%3Ag%3A840AAOSwXYtYsdaJ,$15.95,Dell Latitude C600 for parts,https://i.ebayimg.com/images/g/840AAOSwXYtYsdaJ/s-l300.jpg,For parts or not working,,,Dell,,14.1in.,,,Notebook/Laptop,,,Latitude,C600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.ebay.com/itm/dell-inspiron-1100-laptop/172560232381?hash=item282d642fbd%3Ag%3Ak5sAAOSwdGFYufq7,$120.00,dell inspiron 1100 laptop,https://i.ebayimg.com/images/g/k5sAAOSwdGFYufq7/s-l300.jpg,Used,,,Dell,,,,,,,,,Inspiron 1100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.ebay.com/itm/HP-Probook-6545b-AMD-Athlon-II-2-1GHz-2gb-ddr3-15-6-LED-biometrics/172563592061?epid=118230224&hash=item282d97737d%3Ag%3Al4sAAOSw4CFYvM0F,$49.95,"HP Probook 6545b AMD Athlon II - 2.1GHz - 2gb ddr3 - 15.6"" LED - biometrics",https://i.ebayimg.com/images/g/l4sAAOSw4CFYvM0F/s-l300.jpg,Used,,2GB,HP,,15.6in.,320GB,,Notebook/Laptop,2.3GHz,,,ProBook 6545b,FM992UTABA,,,,AMD Turion II,missing faceplate on dvd drive - has some wear on lid - ok shape overall with some minor signs of normal wear,,,,,884962581797,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.ebay.com/itm/Dell-Latitude-D610-14in-80GB-Intel-Pentium-M-2-13GHz-2g-ram/172564643002?epid=1423573299&hash=item282da77cba%3Ag%3AOM4AAOSwOgdYvakg,$85.00,"Dell Latitude D610 14in. (80GB, Intel Pentium M, 2.13GHz, 2g ram)...",https://i.ebayimg.com/images/g/OM4AAOSwOgdYvakg/s-l300.jpg,Used,,512MB,Dell,,14in.,40GB,,Notebook/Laptop,,Integrated/On-Board Graphics,,,D610-1.6-512-40-CMB-XP,Windows XP,,Silver,Intel Pentium M,,,,,,0794504914337,,,,,,,,,,,,,,,0794504914337,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.ebay.com/itm/42-Getac-B300-13-3-Rugged-Toughbook-Laptops/172567343685?epid=1995527863&hash=item282dd0b245%3Ag%3AVHYAAOSwo4pYh6LN,$750.00,"(42) Getac B300 13.3"" Rugged Toughbook / Laptops",https://i.ebayimg.com/images/g/VHYAAOSwo4pYh6LN/s-l300.jpg,For parts or not working,,,Getac,,,,,,,,,B300,B300,,,,,We have no way of testing these items therefore we are selling for parts,,,,,Does not apply,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.ebay.com/itm/Dell-Latitude-E6420-Premium-14-1-Inch-Business-i5-2520M-2-50Ghz-8gb-500GB-win10/172568609870?epid=2070716564&hash=item282de4044e%3Ag%3A33MAAOSwSlBYwcaj,$229.00,Dell Latitude E6420 Premium 14.1-Inch Business i5-2520M 2.50Ghz 8gb 500GB win10,https://i.ebayimg.com/images/g/33MAAOSwSlBYwcaj/s-l300.jpg,Manufacturer refurbished,,,Dell,,,,,,,,,,Dell Latitude,,,,,,,,,,646847558580,,,,,,,,,,,,,,,0646847558580,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9x1x13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.ebay.com/itm/New-Acer-Aspire-R-11-R3-131T-C8B3-11-6-inch-Touchscreen-Intel-Celeron-N3060-250/172573407838?epid=1673775398&hash=item282e2d3a5e%3Ag%3AkhUAAOSwWxNYrKZ-,$249.99,New Acer Aspire R 11 R3-131T-C8B3 11.6 inch Touchscreen Intel Celeron N3060 $250,https://i.ebayimg.com/images/g/khUAAOSwWxNYrKZ-/s-l300.jpg,New other (see details),,,Acer,,,,,Notebook/Laptop,,,Aspire,,,,,,Intel Celeron,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.ebay.com/itm/Dell-Vostro-1500-15-6-Laptop-Notebook-Core-2-Duo-1-4-GhZ-2-GB-RAM-No-HDD-No-AC/172578431725?epid=118249669&hash=item282e79e2ed%3Ag%3A6lEAAOSwuxFYyr0m,$60.00,"Dell Vostro 1500 15.6"" Laptop Notebook Core 2 Duo 1.4 GhZ 2 GB RAM No HDD No AC",https://i.ebayimg.com/images/g/6lEAAOSwuxFYyr0m/s-l300.jpg,Used,,,Dell,,,,,,,,,,1500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.ebay.com/itm/Dell-Latitude-E5430-Laptop-Core-i5-DVD-RW-WIFI-Windows-7-Pro-HDMI-WEBCAM/172525155733?epid=858086381&hash=item282b4cf595%3Ag%3A5T8AAOSwt5hYb-wO,$209.00,Dell Latitude E5430 Laptop Core i5 DVD+RW WIFI Windows 7 Pro HDMI WEBCAM,https://i.ebayimg.com/images/g/5T8AAOSwt5hYb-wO/s-l300.jpg,Manufacturer refurbished,,4GB,Dell,HDD (Hard Disk Drive),14.1in.,120GB,,Notebook/Laptop,2.40GHz,,Latitude,E5430,Does Not Apply,Windows 7,Professional,,Intel Core i5,"Very Nice, Complete, Dell Laptop with a FAST i5 Intel Processor, Windows 7 Pro, HDMI, and a built in WEBCAM. Ready to go right out of the box!  We do not warranty the battery that comes with the laptop, so please read our battery section for more details.",Built-in Webcam,HDMI,Not Applicable,United States,Does not apply,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.ebay.com/itm/PARTS-ONLY-CF-52-I-5-DFUP1912ZA-1/172545545491?hash=item282c841513%3Ag%3ABPsAAOSw3v5YroMM,$49.99,*PARTS ONLY* CF-52 I-5 DFUP1912ZA(1),https://i.ebayimg.com/images/g/BPsAAOSw3v5YroMM/s-l300.jpg,For parts or not working,,,,,,,,,,,,,,,,,,FOR PARTS NOT WORKING,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.ebay.com/itm/Dell-Latitude-C600-for-parts/172549714866?hash=item282cc3b3b2%3Ag%3A840AAOSwXYtYsdaJ,$15.95,Dell Latitude C600 for parts,https://i.ebayimg.com/images/g/840AAOSwXYtYsdaJ/s-l300.jpg,For parts or not working,,,Dell,,14.1in.,,,Notebook/Laptop,,,Latitude,C600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.ebay.com/itm/dell-inspiron-1100-laptop/172560232381?hash=item282d642fbd%3Ag%3Ak5sAAOSwdGFYufq7,$120.00,dell inspiron 1100 laptop,https://i.ebayimg.com/images/g/k5sAAOSwdGFYufq7/s-l300.jpg,Used,,,Dell,,,,,,,,,Inspiron 1100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
