,ItemLink,Price,Name,Image,Condition,Model,UPC,Brand,EAN,MPN,Type,Product Line,Operating System,Screen Size,Operating System Edition,Processor Speed,Processor Type,Graphics Processing Type,Memory,Storage Type,Color,Features,Hard Drive Capacity,Seller Notes,Memory (RAM),Primary Drive,Processor Configuration,Storage,Hardware Connectivity,Optical Drive,SSD Capacity,Accessories,Release Year,Resolution,RAM,Display Technology,Monitor Screen Size,Weight,Dimensions,Recovery Tool,AirPort Extreme wireless LAN (802.11a/b/g/n),Bluetooth,Product Family,Webcam / Mic,GPU/Video Card,Manufacturer warranty,Bundle Listing,Country/Region of Manufacture,OS notice,Solid State,Backlit Keyboard,Graphics,WiFi Wireless,Battery AC Adapter,Condition Note,Condition Description,Shell Condition,Hard Drive CD DVD,weight,OS,Performance,Item Condition,Storage capacity,Touch Screen Function,Serial Number,Country of Manufacture,Charger Included,ProcessorType&Speed,ItemIncluded1,Notes3,R2 Condition,Memory RAM,Manufacturer,Processor,Warranty - Parts,Warranty - Labor,Manufacturer Warranty,HDD Caddy,Battery,CPU Model,Storage Expansion,SSD,Screen Resolution,Marque,Numéro de pièce fabricant,REF,Modèle,Country Of Manufacture,Release Date_Display,Title,location,ID,Outlets,Processor Model,Unit of Measure,Product Type,Maximum Memory,Processor Supported,Brand Name,Graphics Memory Accessibility,DisplayPort,Connectivity,ScreenSize,Keyboard Type,WWAN,WiFi,CF-30 / CF 31 CADDY GENUINE,Contract,Compatible Brand,DVDRW,Items Included,COLOR,Touchscreen,SKU,sku,DELL LATITUDE,Hard Drive,Processor Manufacturer,Product Model,Solid State Drive,Manufacturer Part Number,ISBN,Number of Cells,Weight (Approximate),Product Series,Standard Memory,Solid State Drive Capacity,Graphics Controller Model,HDMI,Hard Drive Type,Bundled Items,Graphics Card,OperatingSystem,Binding,ProductGroup,HardwarePlatform,Charger,Size,Style,Capacity
1113,http://www.ebay.com/itm/Cheap-Apple-MacBook-A1342-Late-2009-with-Sierra-10-12-6-and-MS-Office/112572420616?hash=item1a35d6d208%3Ag%3AXM0AAOSwcexZl6ty,$169.99,Cheap Apple MacBook A1342 Late 2009 with Sierra (10.12.6)  and MS Office,https://i.ebayimg.com/images/g/XM0AAOSwcexZl6ty/s-l500.jpg,Seller refurbished,A1342,Does not apply,Apple,,A1342,macbook,,Sierra,13.3in.,Sierra,2.26,,,4MB,,white,,250GB,"Laptop are in very good condition No cracks or dings, Normal wear. Comes with good battery and charger.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1114,http://www.ebay.com/itm/TOSHIBA-A505D-S6968-16-500GB-ZM-84-2-30GHz-HDMI-4GB-win7-Win10-OFFICE2016/112572803219?hash=item1a35dca893%3Ag%3AKNgAAOSw0hlZJQs1,$149.00,"TOSHIBA A505D-S6968   16""(500GB,ZM-84, 2.30GHz,HDMI,4GB) win7 & Win10,OFFICE2016",https://i.ebayimg.com/images/g/KNgAAOSw0hlZJQs1/s-l500.jpg,Used,A505D-S6968,0883974309771,Toshiba,,PSAT3U-00T002,Notebook/Laptop,Satellite,Windows 7,16in.,Home Premium,2.13GHz,AMD ZM-84,Integrated/On-Board Graphics,6GB,HDD (Hard Disk Drive),Black,Built-in Webcam,500GB,"USED AND NORMAL WEAR AND SCRATCHES from everyday use.16"" HD LCD screen bright & Clear ..PLEASE PREVIEW ALL THE PICTURES. ALSO LOCALLY LISTED,IF SOLD WILL PULL FROM THE E-BAY LISTING”",,,,,"HDMI, USB 2.0",,Not Applicable,,2011,,,,,,,,,,,,,,,China,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1115,http://www.ebay.com/itm/Toshiba-Satellite-C50D-A-15-6-320GB-AMD-E1-1200-1-4GHz-4GB-Win8-1-Office2013/112572814675?epid=144462031&hash=item1a35dcd553%3Ag%3AixgAAOSwal5YNKjW,$129.00,"Toshiba Satellite C50D-A  15.6""(320GB,AMD E1-1200,1.4GHz,4GB)Win8.1 Office2013  ",https://i.ebayimg.com/images/g/ixgAAOSwal5YNKjW/s-l500.jpg,Used,C-50D-A,0022265302552,Toshiba,,PSCBQU-00C00F,Notebook/Laptop,Satellite,Windows 7,15.6in.,Home Premium,1.40GHz,AMD E1-1200,Integrated/On-Board Graphics,4GB,HDD (Hard Disk Drive),Black,Built-in Webcam,320GB,"USED AND NORMAL WEAR AND SCRATCHES from everyday use.15.6"" HD LED SCREEN BRIGHT AND CLEAR...PLEASE PREVIEW ALL THE PICTURES. ALSO LOCALLY LISTED,IF SOLD WILL PULL FROM THE E-BAY LISTING”",,,,,"HDMI, USB 2.0, USB 3.0",,Not Applicable,,2014,,,,,,,,,,,,,,,China,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1116,http://www.ebay.com/itm/Gateway-NV52-15-6-320GB-QL-65-2-1GHz-HDMI-4GB-Win-7-Win10-Pro-OFFICE-2016/112572985526?epid=118256232&hash=item1a35df70b6%3Ag%3A4IwAAOSwImRYa0jI,$119.99,"Gateway NV52   15.6""(320GB,QL-65,2.1GHz,HDMI,4GB)Win 7 &  Win10 Pro OFFICE 2016 ",https://i.ebayimg.com/images/g/4IwAAOSwImRYa0jI/s-l500.jpg,Used,NV5218u,0884483442317,Acer,,LXWPV02012,Notebook/Laptop,NV series,Windows 7,15.6in.,Home Premium,2.50GHz,AMD QL-65,Integrated/On-Board Graphics,4GB,HDD (Hard Disk Drive),Black,Built-in Webcam,320GB,"“USED AND NORMAL WEAR AND SCRATCHES from everyday use.15.6"" HD LED Screen has no scratches ,BRIGHT and CLEAR....Body had Wear & Scratches.. PLEASE PREVIEW ALL THE PICTURES.ALSO LOCALLY LISTED,IF SOLD WILL PULL FROM THE E-BAY LISTING”",,,,,"HDMI, USB 2.0",,Not Applicable,,2010,,,,,,,,,,,,,,,China,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1117,http://www.ebay.com/itm/Dell-Inspiron-N5030-Laptop-Black-15-6-Parts-only/112573057353?hash=item1a35e08949%3Ag%3AmuEAAOSweGxZdIwM,$30.00,Dell Inspiron N5030 Laptop Black 15.6  Parts only,https://i.ebayimg.com/images/g/muEAAOSweGxZdIwM/s-l500.jpg,For parts or not working,N5030,,Dell,,,,Inspiron,,,,,,,,,Black,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1118,http://www.ebay.com/itm/Dell-Latitude-E6500-C2D-P8600-2-4GHz-duel-core-1GB-ram-Parts-not-working/112573057436?hash=item1a35e0899c%3Ag%3AOw4AAOSw6GBZdIPq,$40.00,Dell Latitude E6500 C2D P8600/2.4GHz duel core 1GB ram Parts not working,https://i.ebayimg.com/images/g/Ow4AAOSw6GBZdIPq/s-l500.jpg,For parts or not working,E6500,,Dell,,Does Not Apply,Notebook/Laptop,Latitude,Not Included,15.6in.,Not Applicable,2.40GHz,Intel Core 2 Duo,Integrated/On-Board Graphics,1GB,HDD (Hard Disk Drive),Black,Backlit Keyboard,,,,,,,USB 2.0,,Not Applicable,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1119,http://www.ebay.com/itm/Panasonic-Toughbook-CF-29-1-6ghz-mk5-1-5gb-80gb-Windows-Xp-Professional-Military/112105218271?epid=1303927173&hash=item1a19fde0df%3Ag%3AjxwAAOxyF0pTi%7Em5,$299.99,Panasonic Toughbook CF-29 1.6ghz mk5 1.5gb 80gb Windows Xp Professional Military,https://i.ebayimg.com/images/a/T2eC16NHJIIE9qTYI192BQh1wKR8SQ~~/s-l500.jpg,Seller refurbished,CF29,,Panasonic,,CF-29,Notebook,Toughbook,Windows XP Professional,13.3,Professional,1600,"Intel Pentium M, Centrino",Integrated/On-Board Graphics,,,,,80gb,,1.5gb,,,,,,,,2010,,,,,,,,,,,,,,,Japan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Panasonic Toughbook 29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1120,http://www.ebay.com/itm/PREMIUM-DELL-NOTEBOOK-CORE-i5-CPU-2-3GHZ-UP-TO-2-9GHZ-120GB-SSD-HDD-12GB-SDRAM/112266163448?hash=item1a2395b4f8%3Ag%3Aa-wAAOSwHnFV0958,$349.95,PREMIUM DELL NOTEBOOK  CORE i5 CPU 2.3GHZ(UP TO 2.9GHZ) 120GB SSD HDD 12GB SDRAM,https://i.ebayimg.com/images/g/a-wAAOSwHnFV0958/s-l500.jpg,Seller refurbished,Latitude E6420,,Dell,,,Notebook/Laptop,Latitude,,14in.,,2.3GHz,Intel Core i5,Intel HD,12GB,,,,120GB SSD HDD,"Refurbished Dell E6420 Laptop with a Core i5 2.3GHz (UP TO 2.9GHz) processor, 12GB RAM, FAST 120GB SSD Hard Drive. It is in VERY GOOD cosmetic condition with a new leather textured vinyl skin applied to the lid and has been completely refurbished to like new on the inside. Minor imperfections to the sides and edges. BATTERY + CHARGER INCLUDED! Windows 7 Pro Operating system loaded and active with Security Essentials, Microsoft Office and Chrome!”",,,,,,,,,,,,,,,,,,,,,,,,United States,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1121,http://www.ebay.com/itm/Dell-Latitude-Intel-Core-i7-Laptop-8GB-RAM-1TB-HDD-Win-7-Pro-Office-WiFi-HDMI/112266163453?hash=item1a2395b4fd%3Ag%3Aa-wAAOSwHnFV0958,$439.95,Dell Latitude Intel Core i7 Laptop 8GB RAM 1TB HDD Win 7 Pro + Office WiFi HDMI,https://i.ebayimg.com/images/g/a-wAAOSwHnFV0958/s-l500.jpg,Seller refurbished,Latitude E6420,,Dell,,,Notebook/Laptop,Latitude,,14in.,,2.7GHz,Intel Core i7,Intel HD,8GB,,,,1TB HDD,"Refurbished Dell E6420 Laptop with a Core i7-2620M 2.7GHz (UP TO 3.4GHz) processor, 8GB RAM, NEW 1TB Hard Drive. It is in VERY GOOD cosmetic condition with a new leather textured vinyl skin applied to the lid and has been completely refurbished to like new on the inside. Minor imperfections to the sides and edges. BATTERY + CHARGER INCLUDED! Windows 7 Pro Operating system loaded and active with Security Essentials, Microsoft Office and Chrome!”",,,,,,,,,,,,,,,,,,,,,,,,United States,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1122,http://www.ebay.com/itm/Panasonic-Toughbook-CF-F8-Intel-Core2-P9300-2-26GHz-3GB-RAM-No-HDD-80-Hours-WIFI/112563978813?hash=item1a3556023d%3Ag%3ATOEAAOSwpCpZuqUE,$139.95,Panasonic Toughbook CF-F8 Intel Core2 P9300 2.26GHz 3GB RAM No HDD 80 Hours WIFI,https://i.ebayimg.com/images/g/TOEAAOSwpCpZuqUE/s-l500.jpg,Used,,Does not apply,Panasonic,,,,Toughbook,,,,2.26GHz,Intel Core 2,,3GB,,,,,"Excellent condition as shown. An item that has been used previously. It is fully operational and functions as intended. Item is missing hdd, hdd caddy and ac adapter. comes as pictured.Please see the listing for full details and description of any imperfections",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1123,http://www.ebay.com/itm/HP-dv6-1354us-15-6-500GB-P8700-2-53GHz-HDMI-4GB-Win-7-Win10-OFFICE-2016/112574112138?epid=133450745&hash=item1a35f0a18a%3Ag%3Ae%7EQAAOSwc1FXY9dS,$139.99,"HP dv6-1354us    15.6""(500GB, P8700, 2.53GHz,HDMI,4GB) Win 7 & Win10 OFFICE 2016",https://i.ebayimg.com/images/g/e~QAAOSwc1FXY9dS/s-l500.jpg,Used,dv6-1354nr,5712505163443,HP,,,Notebook/Laptop,Pavilion dv6,Windows 7 & Windows 10,"15.6"" HD LED",Home Premium,2.53GHz,Intel P8700,Intel Graphics,4GB,HDD (Hard Disk Drive),Black,Built-in Webcam,500GB,"“USED AND NORMAL WEAR AND SCRATCHES from everyday use.15.6"" HD LED no scratches ,..BRIGHT and CLEAR. PLEASE PREVIEW ALL THE PICTURES.ALSO LOCALLY LISTED,IF SOLD WILL PULL FROM THE E-BAY LISTING”",,,,,"HDMI, USB 2.0",,Not Applicable,,2010,,,,,,,,,,,,,,,China,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1124,http://www.ebay.com/itm/Dell-Inspiron-M5010-15-6-500GB-7200RPM-IIN850-2-2GHz-HDMI-4GB-Win7-OFFICE2013/112574305635?hash=item1a35f39563%3Ag%3AuboAAOSw4shYAZMv,$149.00,"Dell Inspiron M5010 15.6"" (500GB,7200RPM,IIN850 2.2GHz,HDMI,4GB)Win7  OFFICE2013",https://i.ebayimg.com/images/g/uboAAOSw4shYAZMv/s-l500.jpg,Used,M5010,,Dell,,,Notebook/Laptop,Inspiron M5010,Windows  7,15.6in.,Home Premium,2.20GHz,AMD Phenom II X3 Triple Core,Dedicated Graphics,4GB,HDD (Hard Disk Drive),Black,Built-in Webcam,500GB,"“USED AND NORMAL WEAR AND SCRATCHES from everyday use...15.6"" HD LED Screen bright & Clear..PLEASE PREVIEW ALL THE PICTURES.HAS SOME REFLECTION OF CAMERA FLASH. ALSO LOCALLY LISTED,IF SOLD WILL PULL FROM THE E-BAY LISTING”",,,,,"HDMI, USB 2.0",,Not Applicable,,2011,,,,,,,,,,,,,,,China,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1125,http://www.ebay.com/itm/ASUS-UL80A-14-320GB-SU7300-ULV-1-30GHz-HDMI-4GB-win-7-Win10-OFFICE-2016/112574310073?hash=item1a35f3a6b9%3Ag%3AJBgAAOSwezVWy7Qw,$119.99,"ASUS UL80A   14""(320GB, SU7300 ULV 1.30GHz, HDMI,4GB ) win 7 & Win10 OFFICE 2016",https://i.ebayimg.com/images/g/JBgAAOSwezVWy7Qw/s-l500.jpg,Used,UL80A,,ASUS,,,Notebook/Laptop,UL80A series,Windows 7 & Windows 10,14in.,Home Premium,1.30GHz,Intel SU7300 ULV,Integrated/On-Board Graphics,4GB DDR2,HDD (Hard Disk Drive),Black  GLOSSY,Built-in Webcam,320GB,"“USED AND NORMAL WEAR AND SCRATCHES from everyday use...14"" HD LED screen is bright  & Clear...PLEASE PREVIEW ALL THE PICTURES. ALSO LOCALLY LISTED,IF SOLD WILL PULL FROM THE E-BAY LISTING”",,,,,USB 2.0,,Not Applicable,,2012,,,,,,,,,,,,,,,China,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1126,http://www.ebay.com/itm/FUJITSU-Multi-TOUCH-T730-12-500GB-i5-560M-2-66GHz-HDMI-4GB-win10-OFFICE-2016/112574362130?epid=129860792&hash=item1a35f47212%3Ag%3Al2cAAOSwV0RXrVNL,$139.00,"FUJITSU Multi TOUCH   T730 12""(500GB,i5-560M,2.66GHz,HDMI,4GB )win10 OFFICE 2016",https://i.ebayimg.com/images/g/l2cAAOSwV0RXrVNL/s-l500.jpg,Used,LifeBook T730,0611343086455,Fujitsu,,XBUY-T4410-W7-003,Convertible 2-in-1 Laptop/Tablet,Lifebook,Windows 7,12.1in.,Home Premium,2.53GHz,Intel i5-560M,Integrated/On-Board Graphics,2GB,HDD (Hard Disk Drive),Silver,Built-in Webcam,160GB,"USED AND NORMAL WEAR AND SCRATCHES from everyday use.12.1"" HD LED screen bright & clear.. PLEASE PREVIEW ALL THE PICTURES. Bios Setup has Password Lock..ALSO LOCALLY LISTED,IF SOLD WILL PULL FROM THE E-BAY LISTING”",,,,,"HDMI, USB 2.0",,Not Applicable,,2011,,,,,,,,,,,,,,,China,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1127,http://www.ebay.com/itm/IBM-Lenovo-Notebook-Laptop-2518c5u/112574384048?hash=item1a35f4c7b0%3Ag%3AAC8AAOSwqYhZxdIX,$55.00,IBM / Lenovo Notebook/Laptop - 2518c5u,https://i.ebayimg.com/images/g/AC8AAOSwqYhZxdIX/s-l500.jpg,Used,Lenovo ThinkPad T410,0887111111500,IBM,,NT7FDZA,Notebook/Laptop,ThinkPad,Windows 7,,Professional,,Intel Core M,,4GB,HDD (Hard Disk Drive),Black,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1128,http://www.ebay.com/itm/Dell-Latitude-D620/112574818721?hash=item1a35fb69a1%3Ag%3AUHoAAOSw%7EAVYq12Y,$21.99,Dell Latitude D620,https://i.ebayimg.com/images/g/UHoAAOSw~AVYq12Y/s-l500.jpg,For parts or not working,d620,,Dell,,,,Latitude,,,,,,,,,,,,Unit powered on last time it was used a few years ago. Can't find power adapter to verify so being sold as is.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1129,http://www.ebay.com/itm/Dell-Latitude-E6430-14-i5-3340M-2-70Ghz-8-GB-500-GB-Win-7/112574910663?hash=item1a35fcd0c7%3Ag%3ARtoAAOSwqJRZnt72,$199.99,"Dell Latitude E6430 14""  i5-3340M @ 2.70Ghz 8 GB 500 GB Win 7",https://i.ebayimg.com/images/g/RtoAAOSwqJRZnt72/s-l500.jpg,Used,e6430,Does not apply,Dell,,Does Not Apply,,Latitude E6430,Windows 7,14in.,Not Applicable,2.70GHz,Intel Core i5 3th Gen.,,8GB,,,Built-in Webcam,500GB,"1 small dent top cover  and minor scratch  , scruff top and bottom cover.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1130,http://www.ebay.com/itm/HP-Pavilion-dv6000/112575201620?hash=item1a36014154%3Ag%3ANLAAAOSwGFxZd6nP,$20.00,HP Pavilion dv6000,https://i.ebayimg.com/images/g/NLAAAOSwGFxZd6nP/s-l500.jpg,For parts or not working,dv6000,,HP,,,,Pavilion,,,,,,,,,,,,"Does not power on, LCD screen works fine.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1131,http://www.ebay.com/itm/HP-DM4-2195us-14-500GB-i5-2430M-2-40GHz-HDMI-4GB-Win-7-Win-10-OFFICE-2016/112575514382?epid=131665028&hash=item1a3606070e%3Ag%3ATTEAAOSw-K9ZJgsJ,$149.00,"HP DM4-2195us   14""(500GB,i5-2430M 2.40GHz. HDMI,4GB) Win 7 & Win 10 OFFICE 2016",https://i.ebayimg.com/images/g/TTEAAOSw-K9ZJgsJ/s-l500.jpg,Used,DM4-2195us,0886112862152,HP,,B3P90UA#ABA,Notebook/Laptop,Pavilion DM4,Windows 7,"14""",Home Premium,2.40GHz up to 3.0GHz,Intel i5-2430M,Integrated//On-Board Graphics,4GB,HDD (Hard Disk Drive),Beige,Built-in Webcam,500GB,"“USED AND NORMAL WEAR AND SCRATCHES from everyday use.14"" HD LED Screen has.no scratches,  ,BRIGHT and CLEAR. PLEASE PREVIEW ALL THE PICTURES.ALSO LOCALLY LISTED,IF SOLD WILL PULL FROM THE E-BAY LISTING”",,,,,"HDMI, USB 2.0",,Not Applicable,,2012,,,,,,,,,,,,,,,China,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1132,http://www.ebay.com/itm/Dell-Inspiron-14-3452-Intel-Celeron-N3050-32GB-SSD-2GB-Warranty/112575957004?hash=item1a360cc80c%3Ag%3AT2sAAOSwg0FZfeag,$129.99,"Dell Inspiron 14 3452 / Intel Celeron N3050 / 32GB SSD, 2GB / Warranty!",https://i.ebayimg.com/images/g/T2sAAOSwg0FZfeag/s-l500.jpg,Used,3452,,Dell,,Does Not Apply,Laptop/Notebook,Inspiron,Windows 10,"14""",Home,1.60GHz,Intel Celeron,Integrated/On-Board Graphics,2GB,SSD (Solid State Drive),Black,Built-in Webcam,,In great condition.  Still has plastic on the sides.,,,,,"HDMI, USB 2.0, USB 3.0",,32GB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1133,http://www.ebay.com/itm/Toshiba-Satellite-Laptop/112576328209?hash=item1a36127211%3Ag%3ANUIAAOSwbm9ZurvW,$100.00,Toshiba Satellite Laptop ,https://i.ebayimg.com/images/g/NUIAAOSwbm9ZurvW/s-l500.jpg,Used,,0883974681945,Toshiba,,PSC08U-061037,Notebook/Laptop,,Windows 7,15.6in.,,2.30GHz,,Integrated/On-Board Graphics,3GB,,Black,,250GB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1134,http://www.ebay.com/itm/Satellite-L745-S4126-14-250GB-B960-2-20GHz-4GB-HDMI-win7-Win10-OFFICE2016/112576387838?epid=131584452&hash=item1a36135afe%3Ag%3AmjoAAOSwuMZZJ2wP,$119.00,"Satellite L745-S4126    14""(250GB, B960,2.20GHz,4GB,HDMI)win7 & Win10,OFFICE2016",https://i.ebayimg.com/images/g/mjoAAOSwuMZZJ2wP/s-l500.jpg,Used,L745-S4126,5053072682624,Toshiba,,L745-S4126,Notebook/Laptop,Satellite,Windows 7,14in.,Home Premium,2.20GHz,Intel B960,Integrated/On-Board Graphics,4GB,HDD (Hard Disk Drive),Silver,Built-in Webcam,250GB,"USED AND NORMAL WEAR AND SCRATCHES from everyday use.14"" screen bright & clear...PLEASE PREVIEW ALL THE PICTURES. ALSO LOCALLY LISTED,IF SOLD WILL PULL FROM THE E-BAY LISTING”",,,,,"HDMI, USB 2.0",,Not Applicable,,2011,,,,,,,,,,,,,,,China,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1135,http://www.ebay.com/itm/Dell-Latitude-E6430-320GB-HD-4-GB-RAM-Core-I5-Windows-7-Free-Shipping/112576513722?hash=item1a361546ba%3Ag%3AiZQAAOSwWxNY2Dgu,$175.00,Dell Latitude E6430 320GB HD 4 GB RAM Core I5 Windows 7 Free Shipping,https://i.ebayimg.com/images/g/iZQAAOSwWxNY2Dgu/s-l500.jpg,Used,E6430,,Dell,,,Notebook/Laptop,,Windows 7,14in.,Professional,2.50GHz,Intel Core i5 1st Gen.,,4GB,,,,320GB,"Good working condition, physical condition good grade B",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1136,http://www.ebay.com/itm/Dell-Inspiron-8500-30GB-Hard-Dr-Intel-Pentium-4-2-2GHz-1gb-ram-win-7-32bit/112576523303?hash=item1a36156c27%3Ag%3AosQAAOSw%7EoFZwxgz,$40.00,"Dell Inspiron 8500 (30GB Hard Dr, Intel Pentium 4, 2.2GHz, 1gb ram, win 7 32bit",https://i.ebayimg.com/images/g/osQAAOSw~oFZwxgz/s-l500.jpg,Used,,,Dell,,8500RM,Notebook/Laptop,,Windows XP,15.4in.,,2.20GHz,Intel Pentium 4,,512MB,,,,30GB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1137,http://www.ebay.com/itm/Acer-Extensa-EX4420-5963-14-1in-160GB-AMD-Turion-64-X2-2GHz-2GB/112576612796?epid=127141104&hash=item1a3616c9bc%3Ag%3A%7EXoAAOSwrlRZyF%7EN,$22.00,"Acer Extensa EX4420-5963  14.1in. (160GB, AMD Turion 64 X2, 2GHz, 2GB)... ",https://i.ebayimg.com/images/g/~XoAAOSwrlRZyF~N/s-l500.jpg,For parts or not working,,,Acer,,LX.E770X.013,Notebook/Laptop,,Windows 7,14.1in.,,2.00GHz,AMD Turion 64 X2,Integrated/On-Board Graphics,2GB,,Black,,160GB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1138,http://www.ebay.com/itm/Red-ASUS-Chromebook-for-parts-only/112577287600?hash=item1a362115b0%3Ag%3Akv0AAOSwGx1ZySgJ,$50.00,Red ASUS Chromebook for parts only,https://i.ebayimg.com/images/g/kv0AAOSwGx1ZySgJ/s-l500.jpg,For parts or not working,C300,,ASUS,,,,Chromebook,Chrome OS,,,,,,,,Red,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
